Title,Price,Number of Bedrooms,Number of Bathrooms,Property Type,Floor Area (m2),BER Rating,Latitude,Longitude,Listing Views,Area,County,Features,Date of Construction,Price_Per_SQM,Postal_District,Market_Tier
"56 Marina Village, Malahide, Co. Dublin, K36YD37",650000.0,3,3,Duplex,107.0,C2,53.453414,-6.153964,725.0,malahide-dublin,Dublin,"Bright, spacious accommodation throughout, Prime location in the heart of Malahide, Efficient gas-fired central heating, Two sunlit, south-facing balconies, Convenient access to Malahide DART station, Dublin Airport, and major motorways (M1, M50)",1995.0,6074.7663551401865,Greater Dublin,Premium
"42 Ballynakelly Green, Newcastle, Co. Dublin, D22FP26",390000.0,3,3,Semi-D,116.0,B3,53.294219,-6.491516,749.0,newcastle-dublin,Dublin,">> IMMACULATE CONDITION THROUGHOUT. , >> READY FOR IMMEDIATE MOVE IN , >> MATURE & PEACEFUL AREA., >> OPPORTUNITY NOT TO BE MISSED!, >> MGT FEES €445 PER YEAR ( Bin collection included), >> NEWLY FITTED STOVE, >> FULLY WALLED BACK GARDEN",,3362.0689655172414,Greater Dublin,Affordable
"The Water Rill, Waterside, Malahide, Co. Dublin, K36HK19",300000.0,2,1,Apartment,60.0,C2,53.452018,-6.19979,1022.0,malahide-dublin,Dublin,"Rear patio, Designated parking",,5000.0,Greater Dublin,Affordable
"71 Harelawn Park, Clondalkin, Clondalkin, Dublin 22, D22X7X8",280000.0,3,1,Terrace,84.0,C2,53.347444,-6.394183,720.0,clondalkin-dublin,Dublin,,,3333.3333333333335,Dublin 22,Affordable
"53 Beneavin Park, Glasnevin, Dublin 11",495000.0,3,1,Semi-D,90.0,E2,53.3894539,-6.2812703,1095.0,glasnevin-dublin,Dublin,,,5500.0,Dublin 11,Mid-Market
"19 Orchard Terrace, Grangegorman Upper, Dublin 7, D07A9Y9",520000.0,3,2,Terrace,86.0,E1,53.357369,-6.280232,994.0,dublin-7-dublin,Dublin,"Being sold with tenants in situ, Current rent '¬39,660, Potential rent '¬41,532, Ground floor unit; 1 bedroom, Rent '¬1730 set on 01/02/2024, First floor unit; 2 bedroom, Rent '¬1575 set on 01/07/2020, Built in wardrobes, Feature fireplaces, Sought after location ",1900.0,6046.511627906977,Dublin 7,Mid-Market
"75 Shrewsbury, Shrewsbury Park, Dublin 4, D04KK55",550000.0,2,1,Apartment,61.0,C2,53.32653,-6.219821,1783.0,dublin-4-dublin,Dublin,,1989.0,9016.393442622952,Dublin 4,Mid-Market
"9 Rockfield Court, Coolmine Green, Clonsilla, Dublin 15, D15DN02",625000.0,4,3,Detached,,SI_666,53.380758,-6.393652,1015.0,clonsilla-dublin,Dublin,,,,Dublin 15,Premium
"45 Sutton Park, Sutton, Dublin 13, D13N2K3",775000.0,4,2,Semi-D,150.0,D2,53.390887,-6.129008,4283.0,sutton-dublin,Dublin,"Renovated & extended, Showhouse condition, West facing rear garden, Facing green & views to Howth, Off street parking, Approx. 150sqm / 1,615sqft, Gas fired central heating, uPVC double glazed windows",1960.0,5166.666666666667,Dublin 13,Premium
"52 Orpen Green, Blackrock, Co. Dublin, A94H0V9",895000.0,4,3,Semi-D,174.0,C1,53.287379,-6.187139,2472.0,blackrock-dublin,Dublin,"Superb Semi-Detached Home, Excellent Turn-Key Condition, Extended to Side & Rear, Gas Fired Central Heating, New Boiler | 2021, Solid Oak Floors, Sunny South-East Facing Garden, Overlooking Large Green to Front, No Onward Chain, Stillorgan S.C | 10 Min Walk",1988.0,5143.6781609195405,Greater Dublin,Premium
"20 Springfield Crescent, Templeogue, Templeogue, Dublin 6W, D6WH960",895000.0,3,2,Detached,120.0,F,53.298018,-6.300947,308.0,templeogue-dublin,Dublin,,,7458.333333333333,Dublin 6W,Premium
"3 Camden Avenue, Royal Canal Park, Ashtown, Dublin 15, D15A2KD",400000.0,3,3,Terrace,98.0,C1,53.377318,-6.317614,1437.0,royal-canal-park-dublin,Dublin,"Freshly painted throughout, Newly carpeted stairs, Private garden to rear, Excellent storage space, 1 Designated parking space, 5 Minute walk to Pelletstown Train Station, Freshly painted throughout, Newly carpeted stairs, Private garden to rear, Excellent storage space",2005.0,4081.6326530612246,Dublin 15,Mid-Market
"4 Woodlands Drive, Glenageary, Co.Dublin, A96K2W8",650000.0,4,2,Semi-D,122.0,E1,53.265049,-6.145219,1478.0,cabinteely-dublin,Dublin,"Four bed semi-detached home 122sqm, Alarm GCFH, Built in 1950, Private sunny rear garden, Superb, family-friendly location",1950.0,5327.868852459016,Greater Dublin,Premium
"Apartment 5 , Beacon, Royal Canal Park, Dublin 15, D15ET32",325000.0,2,2,Apartment,72.0,C2,53.377116,-6.310469,1628.0,royal-canal-park-dublin,Dublin,"Superb 1st Floor Apartment, Dual Aspect - East & West, Excellent Turn-Key Condition, Electric Heating - Modern Radiators, Wraparound Balcony, Sunny West-Facing Living Area & Balcony, Ample Storage Space, Owner-Occupied, Aldi | <1 Min Walk, Broombridge Luas | 12 Min Walk",2007.0,4513.888888888889,Dublin 15,Affordable
"16a Lambourn Drive, Clonsilla, Dublin 15",545000.0,4,2,Detached,,C3,53.3832489,-6.4149367,745.0,clonsilla-dublin,Dublin,"Superb location, Gas fired central heating, Detached four bedroom home, Minutes walk to Clonsilla train station, Spacious driveway, Large sunny rear garden",1984.0,,Dublin 15,Mid-Market
"9 Villa Park Gardens, Navan Road, Ashtown, Dublin 7, D07X2Y6",525000.0,3,2,Semi-D,95.0,F,53.364224,-6.315587,1055.0,ashtown-dublin,Dublin,,1953.0,5526.315789473684,Dublin 7,Mid-Market
"87 Strand Street, Skerries, Co. Dublin, K34AX97",745000.0,4,2,End of Terrace,,B3,53.5792068,-6.1068525,576.0,skerries-dublin,Dublin,"Opportunity for substantial family home or excellent investment potential., Centrally located in the heart of Skerries, West facing rear garden with side access, Off street private parking for 2/3 cars, Excellent choice of schools and sports clubs, Less than 200 meters to the beautiful sandy South Strand beach, Gas fire central heating, Excellent transport connectivity to Dublin Airport, the M50, M1 & Dublin city center",,,Greater Dublin,Premium
"Apartment 3 , House 9, Linden Square, Grove Avenue, Stillorgan, Co. Dublin, A94KF21",340000.0,2,1,Apartment,65.0,D1,53.29307,-6.194768,2079.0,stillorgan-dublin,Dublin,"Stunning Common Area, High Rental Yield, Turn Key Condition Throughout, Balcony, Great Location",,5230.7692307692305,Greater Dublin,Affordable
"Apartment 3 , House 9, Linden Square, Grove Avenue, Stillorgan, Co. Dublin, A94KF21",340000.0,2,1,Apartment,65.0,D1,53.29307,-6.194768,2079.0,stillorgan-dublin,Dublin,"Stunning Common Area, High Rental Yield, Turn Key Condition Throughout, Balcony, Great Location",,5230.7692307692305,Greater Dublin,Affordable
"Apartment 108, Bachelors Walk Apartments, Dublin 1, D01WR61",250000.0,1,1,Apartment,33.0,C3,53.346972,-6.262167,1248.0,dublin-1-dublin,Dublin,"City Centre Location, River View, Excellent Public transport links",1998.0,7575.757575757576,Dublin 1,Affordable
"146 Hazelbury Park, Clonee, Clonee, Dublin 15, D15X6P4",,4,2,Semi-D,122.0,D1,53.40203,-6.430416,815.0,clonee-dublin,Dublin,,2000.0,,Dublin 15,
"146 Hazelbury Park, Clonee, Dublin 15, D15X6P4",,4,3,Semi-D,,D1,53.40203,-6.430416,662.0,clonee-dublin,Dublin,,2000.0,,Dublin 15,
"57 Ailesbury Grove, Dublin 16, Ballinteer, Dublin 16, D16TV05",625000.0,3,1,Semi-D,85.0,D2,53.285152,-6.249047,1629.0,ballinteer-dublin,Dublin,,,7352.941176470588,Dublin 16,Premium
"36 Brides Glen Park, Swords, Swords, Co. Dublin, K67X023",450000.0,4,3,Semi-D,114.0,C1,53.469034,-6.237089,1839.0,swords-dublin,Dublin,"Location Location Location: , Quiet Cul de Sac, Driveway with Parking for Cars, Recently Refurbished Kitchen, Recently Refurbished Master Bathroom, Masterbedroom is Extra Large, Potential for Extension to Rear, Extra Wide Side Passage",2001.0,3947.3684210526317,Greater Dublin,Mid-Market
"15 Roebuck Park, Dublin 14, Windy Arbour, Dublin 14, D14H2C2",995000.0,4,4,Semi-D,156.0,B3,53.297034,-6.237175,2111.0,windy-arbour-dublin,Dublin,"Presented in turnkey condition, B3 Ber, 2 dedicated parking spaces, West facing garden with side acess, GFCH with Smart controls , Kitchen renovated, Refurbished master bedroom en suite, main bathroom and downstairs WC, Veissmann condensing boiler , Rangemaster dual fuel cooker, Alarmed",1996.0,6378.205128205128,Dublin 14,Premium
"Apartment 2 , The Cubes 2, Stillorgan, Co. Dublin, D18EH21",405000.0,2,1,Apartment,89.0,C2,53.276636,-6.216554,1650.0,stillorgan-dublin,Dublin,,,4550.561797752809,Greater Dublin,Mid-Market
"80 Saint Joseph's Road, D12AT89",450000.0,3,1,Terrace,94.0,E1,53.310255,-6.331422,1019.0,greenhills-dublin,Dublin,"Triple glazed to the front door and windows and triple glazed back doors and double glazed windows to the back .., Furniture is optional to keep to the buyer, Rear access via lane way at back of property, Not overlooked from the back of property, South facing back garden, Spacious layout, Easy access to local amenities, Utility room for extra storage, Excellent transport links, Parking available for one car",1950.0,4787.234042553191,Greater Dublin,Mid-Market
"44 Castlefield Hall, D15PC9H",490000.0,3,3,Terrace,,A3,53.387656,-6.416107,929.0,clonsilla-dublin,Dublin,"3-bedroom/3-bathroom mid-terrace family home, Enviable A3 Building Energy Rating, East-facing rear garden with patio area, Zoned gas heating system solar panels and double-glazed windows, Situated in a popular family-friendly residential neighbourhood, Close to all local amenities including schools and shops, Short drive to the N3 M50 and Blanchardstown Shopping Centre, Area well-serviced by public transport, 1 kilometre walk to Clonsilla Train Station, Management fee: approx. â‚¬",2019.0,,Greater Dublin,Mid-Market
"Apartment 73 , Cloncurry House, IFSC, Dublin 1, D01VP76",875000.0,2,3,Apartment,126.0,B3,53.349532,-6.239357,810.0,ifsc-dublin,Dublin,"Spacious, light filled interior. , Private setting on the 8th floor. , Two secure underground designated parking spaces. , Amazing double aspect living space which enjoys the west facing light. , Extensive wrap around terrace (34 sq. m.), Home office. , Panoramic views of Dublin City. , Bulthaup B3 kitchen with high-end integrated Miele appliances. , Resident’ concierge service open 7 days a week., Management fee C. €5,266 per annum.",2005.0,6944.444444444444,Dublin 1,Premium
"7 Blackditch Road. D10 AX95, Ballyfermot, Dublin 10",399000.0,4,3,End of Terrace,96.0,B3,53.3415102,-6.3627388,2733.0,ballyfermot-dublin,Dublin,,,4156.25,Dublin 10,Mid-Market
"Apt. 4 Clarion Quay, North Wall Quay, Dublin 1, D01FA30",285000.0,1,1,Apartment,50.0,D1,53.348619,-6.244831,851.0,dublin-1-dublin,Dublin,"Generous modern accommodation in pristine condition, Nestled in Dublins financial district, Adjacent to a LUAS stop, Underfloor GFCH included in your service fee, Designated underground parking, Large private deck overlooking private gardens, Excellent condition ready to move into, Host of top amenities Gyms restaurants Cafe's shops., Grand Canal Basin within a 1 minute walk",2001.0,5700.0,Dublin 1,Affordable
"20 Parkside Court, Belmayne, D13TAA3",575000.0,4,3,End of Terrace,158.0,A3,53.40661,-6.169449,888.0,balgriffin-dublin,Dublin,"Large rear garden with Deck area, paved, Spacious and modern layout, Parking available for two cars, Utility room for extra storage, Ample extra storage available, Excellent transport links, Easy access to Dublin City Centre, Close to local amenities",2018.0,3639.240506329114,Greater Dublin,Mid-Market
"Apartment 41 Block B Reuben Square, Reuben Street, D08Y159",295000.0,2,1,Apartment,62.0,C2,53.334441,-6.29168,1627.0,dublin-8-dublin,Dublin,"Spacious layout with ample storage facilities', Built in wardrobe, Ample natural light, Utility room for extra storage, Beautiful communal garden, Gated secure development, Walking distance to nearest LUAS and bus services, Excellent transport links, Easy access for local amenities, Prime location",2002.0,4758.064516129032,Greater Dublin,Affordable
"6 Linden Place, Grove Avenue, Blackrock, Co. Dublin, A94CH93",950000.0,4,4,Townhouse,143.0,B3,53.2919,-6.192983,1574.0,blackrock-dublin,Dublin,,,6643.356643356643,Greater Dublin,Premium
"8 Tullyhall Rise, Lucan, Lucan, Co. Dublin, K78XY97",460000.0,4,3,Semi-D,120.0,B3,53.335731,-6.437917,1227.0,lucan-dublin,Dublin,,2004.0,3833.3333333333335,Greater Dublin,Mid-Market
"154 Glenageary Park Glenageary, Glenageary, Co. Dublin, A96N1W7",795000.0,5,2,Semi-D,136.0,D2,53.276547,-6.133797,1266.0,glenageary-dublin,Dublin,"Prestigious highly regarded residential address, Bright generously proportioned accommodation, Floor area of approximately 136sqm (1464sqft), Extensive sunny south east facing rear garden measuring 24m (79ft) in length and 16m (52ft) at its widest point, Gas fired central heating, Double glazed windows throughout, Within a short walk of local shops, schools and excellent recreation and leisure facilities, Close to excellent public transport with regular bus services and Glenageary DART Station within easy access, Vast potential to extend into the garage, the side and to the rear subject to the necessary planning permission",1967.0,5845.588235294118,Greater Dublin,Premium
"118 Latchford Park, Clonee, Dublin 15, D15YF75",375000.0,3,3,Duplex,106.0,B2,53.396487,-6.433431,832.0,clonee-dublin,Dublin,"B2 energy rating, Patio area, Parking, Nearby large green",2006.0,3537.735849056604,Dublin 15,Affordable
"23 Seapark, Malahide, Co. Dublin, K36T880",750000.0,5,2,Semi-D,133.0,F,53.447954,-6.141254,1531.0,malahide-dublin,Dublin,"Spacious five bedroom semi detached family home in one of Malahide’s most popular developments off the picturesque Coast Road., Ideally positioned overlooking green area, Garage perfectly suitable for conversion offering additional living space (subject to planning), Filtered views to Malahide beach and Lambay Island to the rear.",,5639.097744360903,Greater Dublin,Premium
"21 Beresford Court, Donabate, Co. Dublin, K36N623",565000.0,3,4,End of Terrace,110.0,A3,53.492335,-6.159794,1211.0,donabate-dublin,Dublin,"Stunning A rated Home, Attic Conversion with Bathroom, Air to Water heating system, Double Glazed PVC Windows, Fully Alarmed & CCTV, Master Bedroom en-suite, Landscaped West Facing garden, Utility room & Guest toilet, Modern kitchen with Quartz worktops and breakfast bar, Integrated Kitchen appliances",2018.0,5136.363636363636,Greater Dublin,Mid-Market
"Glendassan, 24 Kilteragh Road, Foxrock, Dublin 18, D18A2N4",1075000.0,4,2,Detached,158.0,E2,53.264214,-6.172387,1776.0,foxrock-dublin,Dublin,"Special Features, Four bedroom detached house, Large site of approx. 0.2 acres, Private rear garden approx. 52m/170’ in length, Alarm, Oil fired central heating",1966.0,6803.797468354431,Dublin 18,Premium
"Iona Villa, Surgalstown South, Swords, K67K4A8",400000.0,4,2,Detached,151.0,C2,53.4664743,-6.2952884,2249.0,swords-dublin,Dublin,"4 Bed Detached Property Requiring Full Refurbishment, Built in 1985, 0.33 Acre Site, Oil Fired Heating, Mains Water / Mains Electricity / Septic Tank, Countryside Setting",1985.0,2649.0066225165565,Greater Dublin,Mid-Market
"28 Riverwood Dale, Castleknock, Dublin 15, D15X6C8",525000.0,3,3,Semi-D,,C2,53.377263,-6.397941,912.0,castleknock-dublin,Dublin,"No Chain Sale, Ready for immediate occupancy, Built c. 1999 by Castletorn Construction, Three-bed semi-detached home c. 100sq m/ 1,076sq ft, Three bathrooms to incl. family bathroom, en-suite and guest toilet, Extra-wide side passage which lends itself for an side-extension subject to planning permission, Good standard of finish throughout, Fitted kitchen, Double glazed windows, Gas central heating",1999.0,,Dublin 15,Mid-Market
"Apartment 2, Block C, Lansdowne Valley Apartments, Drimnagh, Dublin 12, D12FX40",225000.0,1,1,Apartment,57.0,C2,53.324913,-6.32719,1510.0,drimnagh-dublin,Dublin,"Turn key condition, No rent Cap, Newly refurbished Kitchen/Bathroom, One Underground parking space, Excellent transport links, Close to amenities",1991.0,3947.3684210526317,Dublin 12,Affordable
"77 Wingfield, Dublin 18, Stepaside, Dublin 18, D18H6X6",699000.0,4,3,Semi-D,162.0,B3,53.251385,-6.207618,1064.0,stepaside-dublin,Dublin,,,4314.814814814815,Dublin 18,Premium
"1 Beech Park Drive, Foxrock, Dublin 18, D18XA70",1175000.0,5,3,Detached,166.0,E2,53.272894,-6.16678,1451.0,foxrock-dublin,Dublin,"Set amidst beautifully manicured grounds, Superb potential to extend (subject to planning permission), Meticulously cared for and smartly presented throughout, Highly convenient location, GFCH, Phone Points, TV Points, Phonewatch Alarm",1964.0,7078.313253012048,Dublin 18,Premium
"1 Grangebrook Vale, Rathfarnham, Dublin 16, D16E5N2",625000.0,4,3,Semi-D,124.0,C2,53.276999,-6.284141,2201.0,rathfarnham-dublin,Dublin,"Gas fired central heating, Cable Tv, Telephone point, Broadband, New Alarm and stand alone alarm for garage which can be accessed remotely from app., Electric blinds in the hall, living room and landing., Ohme electric car charger., Gas fired central heating, Cable Tv, Telephone point",1996.0,5040.322580645161,Dublin 16,Premium
"Apartment 16 , The Crofton, 15/16 George'S Place, Dun Laoghaire, Co. Dublin, A96T415",495000.0,2,2,Apartment,72.0,A3,53.294406,-6.139061,1540.0,dun-laoghaire-dublin,Dublin,,,6875.0,Greater Dublin,Mid-Market
"503 Collins Avenue West, Whitehall, Whitehall, Dublin 9, D09WP30",650000.0,3,2,Semi-D,135.0,A3,53.383554,-6.247963,1302.0,whitehall-dublin,Dublin,"A-Rated, South facing rear garden, Rear extension, Utility room, Air to water heating system, Underfloor heating throughout G.F, Electric roller gate, Fully renovated throughout, Triple glazed windows, Re-wired",,4814.814814814815,Dublin 9,Premium
